word,confidence,bbox
that,94.69083404541016,"697,2586,767,2609"
pleasure.,25.017051696777344,"0,2606,175,2632"
:,53.465904235839844,"353,2619,357,2624"
:,86.3028564453125,"579,2613,581,2617"
:,45.692501068115234,"753,2626,757,2629"
_,45.0984001159668,"0,2661,1,2679"
Some,96.03327178955078,"51,2657,141,2680"
people.,86.38883972167969,"162,2659,270,2686"
can,92.98887634277344,"295,2664,352,2682"
never,96.7291488647461,"377,2666,472,2683"
‘Say,46.21098327636719,"484,2656,552,2690"
‘no:,70.05908203125,"570,2668,627,2687"
aj,41.45347595214844,"654,2670,671,2686"
man,94.00297546386719,"696,2670,768,2687"
‘asked,0,"0,2680,115,2708"
if,96.1692886352539,"136,2685,160,2708"
the,96.49818420410156,"179,2687,231,2709"
wireless,93.276519775390625,"250,2687,386,2709"
telegraphv,23.534530639648438,"405,2688,589,2716"
structure,96.8631362915039,"608,2693,767,2721"
was,77.01026916503906,"0,2717,86,2735"
“the,76.82887268066406,"113,2714,185,2736"
Effel,83.77691650390625,"211,2715,291,2738"
"tower,""’",23.48578643798828,"317,2714,444,2743"
and,77.75355529785156,"469,2717,532,2742"
/the,66.01527404785156,"557,2718,609,2741"
man,89.9940185546875,"634,2723,706,2741"
‘he,63.10856246948242,"731,2721,768,2742"
|,93.63663482666016,"0,2757,1,2767"
asked.‘said,62.90263748168945,"20,2736,208,2777"
yes.,91.78067779541016,"231,2747,294,2768"
<<,43.01300048828125,"330,2744,356,2757"
be,44.617618560791016,"485,2761,490,2765"
|,19.42138671875,"529,2752,530,2760"
3,18.413986206054688,"560,2744,566,2766"
eat,43.56386184692383,"728,2761,751,2778"
_,0,"0,2788,2,2815"
A,67.29187774658203,"29,2789,73,2811"
girl,94.04594421386719,"93,2789,152,2816"
with,96.20539855957031,"169,2790,245,2813"
white,96.63116455078125,"264,2791,359,2814"
shoes,96.189483642578125,"377,2792,469,2815"
on-tHps,0,"487,2775,622,2821"
merrily,94.3412094116211,"641,2792,784,2823"
|,94.3412094116211,"766,2788,784,2829"
o'er,2.5357513427734375,"0,2817,84,2840"
the,96.59026336669922,"103,2818,155,2842"
